user_id,signup_date,cohort_month,acquisition_channel,plan,age_group,city_tier,onboarding_steps_completed,sessions_first_30_days,retained_day7,retained_day14,retained_day30,churned_month1,estimated_ltv
USR020585,2023-08-18,2023-08,Referral,Pro,45+,Tier 1,5,24,1,1,1,0,2324.55
USR020586,2023-06-10,2023-06,Paid Search,Free,18-24,Tier 1,3,7,1,1,1,0,237.32
USR020587,2023-09-27,2023-09,Organic,Free,25-34,Tier 2,0,1,0,0,0,1,153.15
USR020588,2023-01-08,2023-01,Paid Search,Free,35-44,Tier 2,5,3,1,1,0,1,232.29
USR020589,2023-01-21,2023-01,Social Media,Basic,18-24,Tier 2,4,6,1,1,1,0,916.15
USR020590,2023-05-10,2023-05,Paid Search,Free,25-34,Tier 3,0,3,0,0,0,1,224.69
USR020591,2023-10-18,2023-10,Paid Search,Free,18-24,Tier 3,3,17,1,1,1,0,161.63
USR020592,2023-04-14,2023-04,Social Media,Free,25-34,Tier 2,2,3,1,1,0,1,293.44
USR020593,2023-04-10,2023-04,Paid Search,Basic,35-44,Tier 1,5,13,1,1,1,0,1018.54
USR020594,2023-10-16,2023-10,Email,Free,45+,Tier 1,5,3,1,1,0,1,141.22
USR020595,2023-12-22,2023-12,Social Media,Free,25-34,Tier 1,0,26,1,1,1,0,232.57
USR020596,2023-01-02,2023-01,Social Media,Basic,18-24,Tier 1,5,4,1,1,1,0,1237.98
USR020597,2023-06-18,2023-06,Organic,Basic,35-44,Tier 2,5,19,1,1,1,0,1087.98
USR020598,2023-06-25,2023-06,Organic,Free,25-34,Tier 1,4,3,1,1,0,1,178.0
USR020599,2023-12-15,2023-12,Email,Free,35-44,Tier 2,5,1,0,0,0,1,357.31
USR020600,2023-08-21,2023-08,Paid Search,Free,25-34,Tier 1,3,23,1,1,1,0,201.48
USR020601,2023-11-12,2023-11,Organic,Basic,35-44,Tier 3,2,7,1,1,1,0,1094.61
USR020602,2023-11-25,2023-11,Paid Search,Pro,45+,Tier 2,3,7,1,0,1,0,3132.14
USR020603,2023-01-21,2023-01,Organic,Basic,45+,Tier 1,2,3,1,1,0,1,1297.1
USR020604,2023-07-27,2023-07,Paid Search,Free,35-44,Tier 2,3,26,1,1,1,0,270.2
USR020605,2023-03-31,2023-03,Paid Search,Free,18-24,Tier 1,2,4,1,1,0,1,198.53
USR020606,2023-08-14,2023-08,Organic,Free,25-34,Tier 1,2,2,1,0,0,1,127.7
USR020607,2023-10-19,2023-10,Organic,Basic,45+,Tier 1,5,22,1,1,1,0,1223.16
USR020608,2023-03-15,2023-03,Referral,Basic,45+,Tier 1,5,13,1,1,1,0,1511.56
USR020609,2023-02-03,2023-02,Referral,Free,18-24,Tier 2,4,16,1,0,1,0,324.74
USR020610,2023-04-14,2023-04,Referral,Free,45+,Tier 1,2,12,1,1,1,0,93.07
USR020611,2023-01-31,2023-01,Social Media,Free,35-44,Tier 3,5,28,1,0,1,0,223.01
USR020612,2023-05-20,2023-05,Organic,Basic,45+,Tier 2,0,1,0,0,0,1,1587.18
USR020613,2023-12-29,2023-12,Referral,Basic,35-44,Tier 2,3,29,1,1,1,0,990.98
USR020614,2023-04-08,2023-04,Organic,Basic,18-24,Tier 1,3,9,1,1,1,0,1142.99
USR020615,2023-08-26,2023-08,Social Media,Free,25-34,Tier 3,5,12,1,0,1,0,188.85
USR020616,2023-04-22,2023-04,Social Media,Free,18-24,Tier 3,5,11,1,1,1,0,245.92
USR020617,2023-01-14,2023-01,Email,Basic,25-34,Tier 1,0,3,0,0,0,1,1555.9
USR020618,2023-06-08,2023-06,Social Media,Free,35-44,Tier 3,4,17,1,1,1,0,275.34
USR020619,2023-09-11,2023-09,Social Media,Basic,25-34,Tier 2,3,14,1,1,1,0,848.64
USR020620,2023-12-31,2023-12,Email,Basic,25-34,Tier 1,5,5,1,1,1,0,1186.11
USR020621,2023-03-15,2023-03,Email,Free,25-34,Tier 2,5,12,1,1,1,0,133.22
USR020622,2023-08-27,2023-08,Organic,Free,35-44,Tier 2,5,23,1,0,1,0,193.97
USR020623,2023-01-08,2023-01,Organic,Free,25-34,Tier 3,3,1,0,0,0,1,154.68
USR020624,2023-02-19,2023-02,Paid Search,Pro,45+,Tier 3,2,2,1,1,0,1,2093.93
USR020625,2023-09-13,2023-09,Referral,Free,45+,Tier 1,4,15,1,1,1,0,136.52
USR020626,2023-11-27,2023-11,Social Media,Free,25-34,Tier 1,5,3,1,1,0,1,129.58
USR020627,2023-04-02,2023-04,Social Media,Free,35-44,Tier 2,3,10,1,0,1,0,57.09
USR020628,2023-02-07,2023-02,Referral,Free,35-44,Tier 2,5,22,1,1,1,0,265.93
USR020629,2023-04-04,2023-04,Social Media,Free,18-24,Tier 3,2,30,1,1,1,0,152.94
USR020630,2023-11-21,2023-11,Paid Search,Free,25-34,Tier 2,1,1,0,0,0,1,207.01
USR020631,2023-06-26,2023-06,Social Media,Basic,25-34,Tier 2,3,27,1,1,1,0,1032.45
USR020632,2023-11-02,2023-11,Organic,Basic,25-34,Tier 1,4,10,1,0,1,0,1065.88
USR020633,2023-04-24,2023-04,Email,Free,18-24,Tier 1,5,7,1,1,1,0,93.61
USR020634,2023-07-03,2023-07,Referral,Basic,25-34,Tier 2,5,19,1,1,1,0,905.4
USR020635,2023-09-12,2023-09,Social Media,Free,45+,Tier 2,5,4,1,1,1,0,129.82
USR020636,2023-02-18,2023-02,Email,Basic,18-24,Tier 1,2,4,1,0,0,1,1074.72
USR020637,2023-05-18,2023-05,Organic,Free,25-34,Tier 1,2,3,1,1,0,1,187.51
USR020638,2023-07-13,2023-07,Social Media,Free,18-24,Tier 2,5,4,1,1,0,1,52.8
USR020639,2023-01-14,2023-01,Referral,Free,45+,Tier 2,1,2,0,0,0,1,335.85
USR020640,2023-02-28,2023-02,Referral,Free,45+,Tier 2,4,3,1,1,0,1,168.82
USR020641,2023-10-25,2023-10,Paid Search,Free,25-34,Tier 1,3,16,1,0,1,0,195.39
USR020642,2023-06-05,2023-06,Organic,Basic,18-24,Tier 1,0,3,1,0,1,0,1046.88
USR020643,2023-10-29,2023-10,Social Media,Basic,25-34,Tier 1,0,2,0,0,0,1,842.64
USR020644,2023-12-03,2023-12,Referral,Free,18-24,Tier 3,4,4,1,1,1,0,167.14
USR020645,2023-03-04,2023-03,Organic,Free,18-24,Tier 2,5,23,1,0,1,0,139.88
USR020646,2023-04-25,2023-04,Organic,Free,18-24,Tier 1,2,3,1,0,0,1,179.62
USR020647,2023-05-16,2023-05,Organic,Free,18-24,Tier 3,3,3,1,0,1,0,254.02
USR020648,2023-07-25,2023-07,Organic,Free,45+,Tier 3,5,25,1,1,1,0,254.51
USR020649,2023-03-23,2023-03,Paid Search,Free,45+,Tier 3,4,7,1,1,1,0,161.97
USR020650,2023-10-10,2023-10,Referral,Basic,18-24,Tier 2,3,30,1,1,1,0,967.72
USR020651,2023-12-15,2023-12,Social Media,Pro,25-34,Tier 1,0,3,0,0,0,1,2556.71
USR020652,2023-01-14,2023-01,Referral,Free,35-44,Tier 2,3,4,1,1,1,0,108.12
USR020653,2023-06-06,2023-06,Organic,Pro,25-34,Tier 1,0,3,0,0,0,1,2157.57
USR020654,2023-01-08,2023-01,Paid Search,Free,45+,Tier 3,5,4,1,1,0,1,204.48
USR020655,2023-06-29,2023-06,Paid Search,Free,18-24,Tier 1,3,4,1,0,0,1,326.51
USR020656,2023-07-20,2023-07,Organic,Free,45+,Tier 3,4,4,1,1,0,1,300.15
USR020657,2023-07-17,2023-07,Organic,Free,35-44,Tier 2,5,27,1,1,1,0,239.05
USR020658,2023-12-17,2023-12,Social Media,Free,25-34,Tier 3,1,4,0,0,0,1,60.91
USR020659,2023-12-13,2023-12,Paid Search,Basic,25-34,Tier 2,4,7,1,1,1,0,1018.08
USR020660,2023-08-06,2023-08,Social Media,Basic,25-34,Tier 1,5,21,1,1,1,0,1101.21
USR020661,2023-07-25,2023-07,Paid Search,Free,35-44,Tier 1,5,20,1,1,1,0,169.78
USR020662,2023-07-04,2023-07,Paid Search,Free,35-44,Tier 3,5,8,1,1,1,0,111.31
USR020663,2023-08-17,2023-08,Social Media,Basic,35-44,Tier 2,5,4,1,1,1,0,1277.29
USR020664,2023-11-27,2023-11,Organic,Free,25-34,Tier 2,5,1,0,0,0,1,160.26
USR020665,2023-07-08,2023-07,Referral,Free,25-34,Tier 1,0,2,0,0,0,1,270.35
USR020666,2023-09-08,2023-09,Referral,Pro,35-44,Tier 2,4,14,1,0,1,0,3175.23
USR020667,2023-01-04,2023-01,Organic,Free,18-24,Tier 2,5,30,1,1,1,0,123.28
USR020668,2023-10-11,2023-10,Social Media,Free,25-34,Tier 1,3,15,1,1,1,0,197.68
USR020669,2023-09-26,2023-09,Email,Basic,35-44,Tier 3,3,26,1,1,1,0,1305.67
USR020670,2023-06-16,2023-06,Organic,Basic,35-44,Tier 2,3,4,1,0,1,0,1241.75
USR020671,2023-02-01,2023-02,Referral,Pro,18-24,Tier 2,1,3,0,0,0,1,3221.68
USR020672,2023-08-30,2023-08,Organic,Free,25-34,Tier 2,4,9,1,0,1,0,205.07
USR020673,2023-01-22,2023-01,Paid Search,Free,25-34,Tier 1,5,9,1,0,1,0,113.5
USR020674,2023-12-10,2023-12,Social Media,Pro,18-24,Tier 1,2,3,1,1,0,1,3136.36
USR020675,2023-11-02,2023-11,Paid Search,Free,18-24,Tier 1,2,4,1,1,0,1,274.01
USR020676,2023-10-06,2023-10,Social Media,Free,18-24,Tier 1,1,4,1,1,1,0,187.81
USR020677,2023-10-17,2023-10,Organic,Basic,25-34,Tier 3,5,18,1,0,1,0,976.91
USR020678,2023-02-12,2023-02,Paid Search,Free,25-34,Tier 2,3,29,1,1,1,0,255.89
USR020679,2023-12-16,2023-12,Organic,Free,25-34,Tier 1,3,3,1,1,0,1,207.63
USR020680,2023-07-28,2023-07,Social Media,Free,18-24,Tier 2,5,19,1,1,1,0,215.49
USR020681,2023-06-09,2023-06,Paid Search,Basic,25-34,Tier 2,4,3,1,1,1,0,1334.99
USR020682,2023-07-29,2023-07,Email,Basic,35-44,Tier 3,2,4,1,1,0,1,1525.66
USR020683,2023-04-08,2023-04,Social Media,Free,45+,Tier 2,5,3,1,1,0,1,91.72
USR020684,2023-03-22,2023-03,Social Media,Basic,35-44,Tier 2,1,25,1,1,1,0,831.56
USR020685,2023-02-17,2023-02,Organic,Free,18-24,Tier 2,2,3,1,1,0,1,204.27
USR020686,2023-07-13,2023-07,Social Media,Free,25-34,Tier 1,2,14,1,1,1,0,208.62
USR020687,2023-03-18,2023-03,Referral,Basic,25-34,Tier 2,2,4,1,0,0,1,1916.72
USR020688,2023-06-20,2023-06,Social Media,Basic,25-34,Tier 2,3,5,1,0,1,0,1606.01
USR020689,2023-08-20,2023-08,Social Media,Pro,25-34,Tier 2,3,5,1,1,1,0,3055.61
USR020690,2023-01-23,2023-01,Organic,Free,25-34,Tier 1,4,5,1,0,1,0,183.89
USR020691,2023-11-27,2023-11,Organic,Free,35-44,Tier 1,1,22,1,0,1,0,217.22
USR020692,2023-07-25,2023-07,Email,Pro,18-24,Tier 1,4,1,0,0,0,1,3321.4
USR020693,2023-11-10,2023-11,Referral,Pro,18-24,Tier 2,5,26,1,1,1,0,2508.66
USR020694,2023-08-19,2023-08,Organic,Free,18-24,Tier 2,3,2,1,1,0,1,143.98
USR020695,2023-02-09,2023-02,Email,Pro,25-34,Tier 1,3,28,1,0,1,0,1782.48
USR020696,2023-09-09,2023-09,Paid Search,Free,25-34,Tier 2,5,4,1,0,0,1,76.1
USR020697,2023-10-21,2023-10,Paid Search,Basic,45+,Tier 2,1,3,0,0,0,1,1180.93
USR020698,2023-04-12,2023-04,Paid Search,Basic,45+,Tier 1,5,6,1,1,1,0,384.46
USR020699,2023-07-28,2023-07,Social Media,Free,25-34,Tier 1,4,20,1,1,1,0,357.61
USR020700,2023-06-13,2023-06,Organic,Pro,25-34,Tier 2,1,22,1,1,1,0,3018.1
USR020701,2023-07-08,2023-07,Social Media,Free,25-34,Tier 3,3,24,1,1,1,0,158.56
USR020702,2023-03-12,2023-03,Organic,Free,35-44,Tier 2,0,17,1,1,1,0,309.19
USR020703,2023-06-20,2023-06,Referral,Free,45+,Tier 2,2,3,1,1,0,1,137.24
USR020704,2023-03-27,2023-03,Paid Search,Free,25-34,Tier 1,2,4,1,0,0,1,194.7
USR020705,2023-06-17,2023-06,Referral,Free,35-44,Tier 1,5,8,1,1,1,0,195.75
USR020706,2023-09-09,2023-09,Paid Search,Free,35-44,Tier 1,3,4,1,1,0,1,199.76
USR020707,2023-12-01,2023-12,Paid Search,Free,18-24,Tier 1,2,1,0,0,0,1,310.88
USR020708,2023-09-19,2023-09,Paid Search,Pro,25-34,Tier 3,5,24,1,1,1,0,3294.05
USR020709,2023-02-08,2023-02,Paid Search,Free,25-34,Tier 2,4,4,1,1,0,1,281.91
USR020710,2023-08-16,2023-08,Organic,Free,35-44,Tier 1,4,3,1,1,0,1,92.75
USR020711,2023-03-29,2023-03,Social Media,Free,18-24,Tier 2,3,4,1,1,0,1,154.93
USR020712,2023-11-28,2023-11,Organic,Free,25-34,Tier 1,1,8,1,1,1,0,131.95
USR020713,2023-03-11,2023-03,Paid Search,Free,18-24,Tier 2,0,3,0,0,0,1,132.18
USR020714,2023-01-07,2023-01,Organic,Free,25-34,Tier 3,1,4,0,0,0,1,203.63
USR020715,2023-09-08,2023-09,Social Media,Free,25-34,Tier 1,4,5,1,1,1,0,241.21
USR020716,2023-06-16,2023-06,Social Media,Free,35-44,Tier 2,4,2,1,1,0,1,189.29
USR020717,2023-02-11,2023-02,Paid Search,Pro,25-34,Tier 3,0,3,0,0,0,1,2108.62
USR020718,2023-06-17,2023-06,Organic,Free,25-34,Tier 1,3,3,1,1,0,1,179.58
USR020719,2023-01-20,2023-01,Organic,Basic,35-44,Tier 3,5,26,1,0,1,0,499.25
USR020720,2023-06-28,2023-06,Organic,Free,18-24,Tier 2,5,26,1,1,1,0,274.8
USR020721,2023-11-08,2023-11,Referral,Free,35-44,Tier 3,2,3,1,1,0,1,188.49
USR020722,2023-07-07,2023-07,Social Media,Free,18-24,Tier 1,1,4,0,0,0,1,103.98
USR020723,2023-05-19,2023-05,Organic,Free,25-34,Tier 2,4,21,1,1,1,0,203.32
USR020724,2023-10-31,2023-10,Referral,Basic,18-24,Tier 1,4,12,1,1,1,0,1942.94
USR020725,2023-06-02,2023-06,Paid Search,Free,25-34,Tier 2,5,4,1,0,1,0,307.25
USR020726,2023-12-26,2023-12,Organic,Free,25-34,Tier 2,0,1,0,0,0,1,240.97
USR020727,2023-05-19,2023-05,Organic,Pro,45+,Tier 3,5,5,1,1,1,0,3050.03
USR020728,2023-02-19,2023-02,Paid Search,Free,18-24,Tier 3,2,2,1,0,0,1,140.75
USR020729,2023-02-05,2023-02,Referral,Basic,35-44,Tier 1,3,11,1,1,1,0,666.12
USR020730,2023-01-17,2023-01,Referral,Basic,18-24,Tier 2,5,9,1,1,1,0,874.27
USR020731,2023-09-24,2023-09,Referral,Basic,45+,Tier 1,5,29,1,1,1,0,726.94
USR020732,2023-12-02,2023-12,Organic,Free,35-44,Tier 2,5,1,0,0,0,1,167.95
USR020733,2023-12-16,2023-12,Social Media,Free,25-34,Tier 1,3,11,1,0,1,0,294.39
USR020734,2023-03-27,2023-03,Paid Search,Basic,18-24,Tier 2,5,24,1,1,1,0,1110.82
USR020735,2023-10-27,2023-10,Organic,Free,18-24,Tier 1,3,4,1,1,1,0,354.64
USR020736,2023-07-18,2023-07,Organic,Free,45+,Tier 2,3,21,1,0,1,0,166.36
USR020737,2023-03-25,2023-03,Email,Free,18-24,Tier 1,5,24,1,1,1,0,257.56
USR020738,2023-09-19,2023-09,Social Media,Free,18-24,Tier 2,3,3,1,1,1,0,169.28
USR020739,2023-07-04,2023-07,Social Media,Free,35-44,Tier 2,5,4,1,0,0,1,152.91
USR020740,2023-12-24,2023-12,Organic,Basic,25-34,Tier 1,1,9,1,1,1,0,894.31
USR020741,2023-02-06,2023-02,Social Media,Pro,18-24,Tier 1,3,24,1,1,1,0,2553.97
USR020742,2023-05-23,2023-05,Organic,Free,45+,Tier 1,3,28,1,0,1,0,152.75
USR020743,2023-10-09,2023-10,Email,Free,25-34,Tier 1,1,3,0,0,0,1,116.82
USR020744,2023-10-20,2023-10,Email,Free,18-24,Tier 2,3,3,1,0,0,1,221.46
USR020745,2023-03-23,2023-03,Referral,Pro,18-24,Tier 3,4,1,0,0,0,1,3951.71
USR020746,2023-01-13,2023-01,Paid Search,Free,25-34,Tier 3,5,18,1,1,1,0,141.86
USR020747,2023-04-27,2023-04,Paid Search,Free,35-44,Tier 1,0,3,0,0,0,1,278.38
USR020748,2023-06-10,2023-06,Organic,Free,18-24,Tier 1,5,17,1,1,1,0,136.83
USR020749,2023-10-08,2023-10,Social Media,Basic,45+,Tier 1,5,6,1,1,1,0,1061.09
USR020750,2023-08-01,2023-08,Social Media,Free,25-34,Tier 3,3,5,1,0,1,0,122.91
USR020751,2023-02-06,2023-02,Organic,Free,35-44,Tier 2,1,14,1,1,1,0,149.84
USR020752,2023-12-22,2023-12,Paid Search,Free,25-34,Tier 2,4,21,1,0,1,0,180.79
USR020753,2023-04-19,2023-04,Social Media,Free,18-24,Tier 2,5,2,1,1,0,1,214.02
USR020754,2023-04-30,2023-04,Social Media,Pro,25-34,Tier 1,4,22,1,1,1,0,3703.33
USR020755,2023-01-23,2023-01,Paid Search,Free,25-34,Tier 1,5,23,1,1,1,0,277.13
USR020756,2023-07-28,2023-07,Social Media,Basic,18-24,Tier 1,5,3,1,1,1,0,1143.3
USR020757,2023-03-02,2023-03,Organic,Pro,18-24,Tier 1,5,6,1,1,1,0,1946.19
USR020758,2023-03-15,2023-03,Email,Basic,35-44,Tier 1,5,27,1,0,1,0,1298.81
USR020759,2023-05-24,2023-05,Social Media,Free,25-34,Tier 3,4,14,1,0,1,0,159.19
USR020760,2023-08-01,2023-08,Organic,Free,18-24,Tier 1,3,4,1,1,0,1,142.96
USR020761,2023-06-17,2023-06,Paid Search,Free,25-34,Tier 2,1,2,0,0,0,1,172.25
USR020762,2023-08-27,2023-08,Referral,Basic,45+,Tier 1,4,22,1,0,1,0,1243.66
USR020763,2023-03-05,2023-03,Social Media,Basic,18-24,Tier 1,3,12,1,1,1,0,1325.11
USR020764,2023-01-06,2023-01,Social Media,Pro,45+,Tier 1,4,20,1,0,1,0,2791.76
USR020765,2023-09-05,2023-09,Organic,Basic,25-34,Tier 1,5,13,1,1,1,0,1360.29
USR020766,2023-06-08,2023-06,Referral,Free,25-34,Tier 3,5,19,1,0,1,0,196.1
USR020767,2023-01-30,2023-01,Referral,Pro,25-34,Tier 1,3,13,1,1,1,0,2290.36
USR020768,2023-08-10,2023-08,Organic,Basic,35-44,Tier 1,3,2,1,1,0,1,1416.17
USR020769,2023-02-28,2023-02,Social Media,Free,18-24,Tier 1,1,6,1,1,1,0,205.24
USR020770,2023-04-07,2023-04,Organic,Basic,18-24,Tier 1,5,2,1,0,0,1,1272.22
USR020771,2023-03-09,2023-03,Referral,Free,35-44,Tier 1,3,22,1,0,1,0,237.81
USR020772,2023-07-27,2023-07,Referral,Free,45+,Tier 1,5,2,1,1,0,1,207.39
USR020773,2023-01-23,2023-01,Paid Search,Pro,18-24,Tier 2,1,3,0,0,0,1,1861.72
USR020774,2023-01-16,2023-01,Paid Search,Free,18-24,Tier 3,5,4,1,1,0,1,50.76
USR020775,2023-08-05,2023-08,Paid Search,Free,25-34,Tier 2,3,2,1,1,0,1,271.43
USR020776,2023-04-10,2023-04,Referral,Free,25-34,Tier 1,2,3,1,0,0,1,195.21
USR020777,2023-05-11,2023-05,Social Media,Free,45+,Tier 1,3,2,1,0,0,1,189.82
USR020778,2023-07-08,2023-07,Social Media,Basic,18-24,Tier 3,0,4,0,0,0,1,1397.68
USR020779,2023-07-28,2023-07,Email,Free,18-24,Tier 1,5,3,1,0,0,1,193.67
USR020780,2023-03-26,2023-03,Referral,Basic,35-44,Tier 1,5,19,1,0,1,0,639.91
USR020781,2023-03-08,2023-03,Organic,Basic,25-34,Tier 2,1,1,0,0,0,1,1015.89
USR020782,2023-10-05,2023-10,Paid Search,Basic,18-24,Tier 2,1,3,0,0,0,1,1179.37
USR020783,2023-07-01,2023-07,Referral,Basic,35-44,Tier 1,2,18,1,1,1,0,1278.42
USR020784,2023-10-02,2023-10,Paid Search,Basic,35-44,Tier 2,3,4,1,1,1,0,1216.17
USR020785,2023-03-11,2023-03,Social Media,Free,18-24,Tier 1,5,10,1,0,1,0,91.24
USR020786,2023-05-19,2023-05,Email,Pro,35-44,Tier 3,3,16,1,1,1,0,3163.45
USR020787,2023-01-09,2023-01,Paid Search,Pro,25-34,Tier 1,5,3,1,1,0,1,2602.39
USR020788,2023-03-07,2023-03,Email,Free,35-44,Tier 2,5,2,1,1,0,1,239.55
USR020789,2023-03-19,2023-03,Organic,Basic,35-44,Tier 2,3,2,1,1,0,1,1081.71
USR020790,2023-08-13,2023-08,Social Media,Free,45+,Tier 2,2,1,0,0,0,1,150.06
USR020791,2023-02-28,2023-02,Email,Basic,35-44,Tier 1,5,1,0,0,0,1,1407.91
USR020792,2023-09-16,2023-09,Organic,Basic,45+,Tier 1,3,24,1,1,1,0,1266.74
USR020793,2023-08-29,2023-08,Paid Search,Free,35-44,Tier 2,5,2,1,1,0,1,254.28
USR020794,2023-09-28,2023-09,Social Media,Free,35-44,Tier 3,5,15,1,0,1,0,225.98
USR020795,2023-12-29,2023-12,Paid Search,Basic,25-34,Tier 1,4,7,1,1,1,0,832.18
USR020796,2023-06-25,2023-06,Organic,Free,18-24,Tier 3,4,30,1,1,1,0,78.45
USR020797,2023-09-04,2023-09,Referral,Free,18-24,Tier 2,5,2,1,1,0,1,69.52
USR020798,2023-02-24,2023-02,Referral,Free,35-44,Tier 2,5,1,0,0,0,1,306.97
USR020799,2023-08-07,2023-08,Email,Basic,35-44,Tier 1,2,4,1,1,0,1,789.92
USR020800,2023-11-26,2023-11,Social Media,Basic,25-34,Tier 1,0,3,1,1,1,0,1589.83
USR020801,2023-06-14,2023-06,Paid Search,Pro,25-34,Tier 1,5,21,1,0,1,0,2227.0
USR020802,2023-09-11,2023-09,Social Media,Basic,25-34,Tier 2,1,1,0,0,0,1,1663.09
USR020803,2023-08-07,2023-08,Social Media,Pro,45+,Tier 2,5,28,1,1,1,0,1987.35
USR020804,2023-01-14,2023-01,Paid Search,Free,35-44,Tier 2,3,6,1,0,1,0,148.87
USR020805,2023-08-29,2023-08,Email,Free,18-24,Tier 1,5,4,1,0,0,1,226.36
USR020806,2023-10-13,2023-10,Paid Search,Free,25-34,Tier 2,4,4,1,0,0,1,148.28
USR020807,2023-08-07,2023-08,Organic,Free,25-34,Tier 3,4,1,0,0,0,1,168.92
USR020808,2023-08-23,2023-08,Social Media,Basic,18-24,Tier 2,0,2,0,0,0,1,1409.91
USR020809,2023-12-15,2023-12,Social Media,Pro,35-44,Tier 3,4,24,1,1,1,0,3046.43
USR020810,2023-04-12,2023-04,Social Media,Basic,18-24,Tier 2,3,20,1,1,1,0,1205.31
USR020811,2023-02-28,2023-02,Social Media,Basic,25-34,Tier 1,3,25,1,1,1,0,1535.46
USR020812,2023-01-13,2023-01,Organic,Free,25-34,Tier 3,2,4,1,1,0,1,196.68
USR020813,2023-04-23,2023-04,Organic,Basic,25-34,Tier 1,5,29,1,1,1,0,907.49
USR020814,2023-10-09,2023-10,Referral,Free,35-44,Tier 1,3,2,1,1,0,1,290.21
USR020815,2023-02-21,2023-02,Organic,Basic,25-34,Tier 1,1,27,1,1,1,0,952.24
USR020816,2023-06-18,2023-06,Social Media,Free,35-44,Tier 1,2,19,1,0,1,0,54.49
USR020817,2023-01-03,2023-01,Social Media,Basic,45+,Tier 3,5,21,1,0,1,0,1619.87
USR020818,2023-07-06,2023-07,Referral,Basic,18-24,Tier 1,3,3,1,1,1,0,1155.63
USR020819,2023-03-21,2023-03,Paid Search,Free,45+,Tier 1,4,10,1,1,1,0,245.39
USR020820,2023-05-20,2023-05,Organic,Free,18-24,Tier 1,3,24,1,1,1,0,117.37
USR020821,2023-03-27,2023-03,Referral,Basic,18-24,Tier 3,3,2,1,1,0,1,819.25
USR020822,2023-04-24,2023-04,Email,Basic,18-24,Tier 2,0,4,0,0,0,1,1524.98
USR020823,2023-04-30,2023-04,Paid Search,Free,45+,Tier 1,3,10,1,1,1,0,59.94
USR020824,2023-02-21,2023-02,Referral,Pro,35-44,Tier 2,4,2,1,1,0,1,3780.93
USR020825,2023-08-13,2023-08,Social Media,Free,18-24,Tier 1,4,27,1,1,1,0,264.22
USR020826,2023-06-25,2023-06,Organic,Basic,45+,Tier 1,3,9,1,0,1,0,1120.33
USR020827,2023-07-09,2023-07,Referral,Free,35-44,Tier 2,2,19,1,1,1,0,102.94
USR020828,2023-02-27,2023-02,Organic,Free,18-24,Tier 2,4,12,1,1,1,0,193.49
USR020829,2023-06-04,2023-06,Social Media,Free,35-44,Tier 2,4,4,1,1,0,1,334.89
USR020830,2023-01-04,2023-01,Organic,Free,18-24,Tier 1,5,3,1,1,0,1,183.86
USR020831,2023-05-13,2023-05,Referral,Free,18-24,Tier 3,4,4,1,1,0,1,316.96
USR020832,2023-05-03,2023-05,Referral,Free,18-24,Tier 2,2,21,1,1,1,0,267.8
USR020833,2023-01-04,2023-01,Social Media,Pro,35-44,Tier 2,3,3,1,1,0,1,2496.74
USR020834,2023-06-07,2023-06,Referral,Free,25-34,Tier 2,0,1,0,0,0,1,289.4
USR020835,2023-11-06,2023-11,Social Media,Basic,18-24,Tier 2,5,9,1,1,1,0,858.89
USR020836,2023-12-06,2023-12,Organic,Free,25-34,Tier 2,4,1,0,0,0,1,68.76
USR020837,2023-11-13,2023-11,Organic,Free,25-34,Tier 2,2,14,1,0,1,0,257.48
USR020838,2023-01-13,2023-01,Social Media,Free,25-34,Tier 2,3,3,1,1,0,1,214.86
USR020839,2023-03-11,2023-03,Email,Pro,35-44,Tier 1,4,6,1,1,1,0,2378.34
USR020840,2023-04-04,2023-04,Social Media,Basic,35-44,Tier 1,0,2,0,0,0,1,1660.17
USR020841,2023-06-16,2023-06,Social Media,Free,25-34,Tier 1,4,18,1,1,1,0,177.0
USR020842,2023-06-18,2023-06,Social Media,Free,25-34,Tier 1,4,16,1,1,1,0,49.36
USR020843,2023-02-10,2023-02,Social Media,Pro,18-24,Tier 2,2,14,1,0,1,0,3444.24
USR020844,2023-02-25,2023-02,Referral,Basic,35-44,Tier 3,1,27,1,0,1,0,1038.65
USR020845,2023-08-20,2023-08,Organic,Free,18-24,Tier 2,5,3,1,0,0,1,146.18
USR020846,2023-07-17,2023-07,Paid Search,Pro,35-44,Tier 1,4,13,1,1,1,0,2437.2
USR020847,2023-05-18,2023-05,Social Media,Free,18-24,Tier 3,1,26,1,0,1,0,84.93
USR020848,2023-09-20,2023-09,Referral,Pro,35-44,Tier 2,0,7,1,0,1,0,2223.58
USR020849,2023-03-04,2023-03,Social Media,Free,18-24,Tier 2,4,19,1,1,1,0,309.97
USR020850,2023-09-16,2023-09,Paid Search,Basic,35-44,Tier 2,4,11,1,0,1,0,1125.97
USR020851,2023-10-15,2023-10,Email,Free,25-34,Tier 1,3,1,0,0,0,1,49.51
USR020852,2023-09-04,2023-09,Social Media,Basic,18-24,Tier 2,5,10,1,0,1,0,983.5
USR020853,2023-05-02,2023-05,Organic,Free,25-34,Tier 1,4,4,1,1,0,1,193.26
USR020854,2023-03-24,2023-03,Email,Free,25-34,Tier 3,5,14,1,1,1,0,265.52
USR020855,2023-09-30,2023-09,Organic,Free,25-34,Tier 3,5,3,1,1,0,1,182.67
